#Compiled by SeeTweet 2.2.5.
#Search performed at 2017-06-23 19:43
#Search location: U.S. 4-location coverage points (Texas, KC, SD, SF)
#Search term: "tractor+trailer"
day,year,month,date,hour,minute,second,source,city,state,lat,long,uid,tid,center,incl
Tue,2017,6,20,10,01,25,knowncity,nyc,unk,40.72,-74,79162897,87710409045885747,0,1
Tue,2017,6,20,09,58,04,knowncity,atlanta,unk,33.75,-84.39,77326391,87710324864520602,0,1
Tue,2017,6,20,09,56,27,citystate,charlotte,nc,35.2270869,-80.8431268,532411127,877102841965445121,0,1
Tue,2017,6,20,09,55,55,citystate,binghamton,ny,42.0986867,-75.9179738,927852025,877102707517132800,0,1
Tue,2017,6,20,09,54,19,citystate,memphis,tn,35.1495343,-90.0489801,2540184510,877102302854877184,0,1
Tue,2017,6,20,09,44,01,citystate,atlanta,ga,33.7489954,-84.3879824,189689466,877099711282503680,0,1
Tue,2017,6,20,09,40,13,citystate,charlotte,nc,35.2270869,-80.8431268,4890604697,877098756512108545,0,1
Tue,2017,6,20,09,33,38,citystate,atlanta,ga,33.7489954,-84.3879824,372314818,877097097387966464,0,1
Tue,2017,6,20,09,31,12,citystate,charlotte,nc,35.2270869,-80.8431268,198368615,877096485006999552,0,1
Tue,2017,6,20,09,20,27,citystate,charlotte,nc,35.2270869,-80.8431268,44356651,877093778867326977,0,1
Tue,2017,6,20,09,20,01,failure,NA,NA,NA,NA,60747831,87709367164412313,0,1
Tue,2017,6,20,09,15,10,knowncity,atlanta,unk,33.75,-84.39,14268564,87709245167208448,0,1
Tue,2017,6,20,09,14,32,citystate,charlotte,nc,35.2270869,-80.8431268,865601357918519296,877092290069762050,0,1
Tue,2017,6,20,09,13,55,citystate,ann arbor,mi,42.2708716,-83.7263294,1848944719,877092137036390400,0,1
Tue,2017,6,20,09,13,49,citystate,atlanta,ga,33.7489954,-84.3879824,18820518,877092111493017600,0,1
Tue,2017,6,20,09,13,02,citystate,atlanta,ga,33.7489954,-84.3879824,239930238,877091913266073600,0,1
Tue,2017,6,20,09,12,20,citystate,atlanta,ga,33.7489954,-84.3879824,874215235,877091739466706944,0,1
Tue,2017,6,20,09,09,45,citystate,atlanta,ga,33.7489954,-84.3879824,372314818,877091088145817600,0,1
Tue,2017,6,20,09,08,23,citystate,atlanta,ga,33.7489954,-84.3879824,239930238,877090744082853889,0,1
Tue,2017,6,20,09,08,04,geo,unk,unk,35.22483977,-80.84079342,64465376,87709066404283187,0,1
Tue,2017,6,20,09,07,59,citystate,atlanta,ga,33.7489954,-84.3879824,93059585,877090642672930816,0,1
Tue,2017,6,20,09,02,21,citystate,atlanta,ga,33.7489954,-84.3879824,18820518,877089225912569857,0,1
Tue,2017,6,20,09,02,15,citystate,atlanta,ga,33.7489954,-84.3879824,18820518,877089199287152640,0,1
Tue,2017,6,20,09,01,15,citystate,rancho cucamonga,ca,34.1063989,-117.5931084,2230115640,877088949348577280,0,1
Tue,2017,6,20,08,59,42,citystate,atlanta,ga,33.7489954,-84.3879824,18820518,877088559743864832,0,1
Tue,2017,6,20,08,59,35,citystate,atlanta,ga,33.7489954,-84.3879824,18820518,877088530278883329,0,1
Tue,2017,6,20,08,52,04,geo,unk,unk,35.22483977,-80.84079342,64465376,87708663747318989,0,1
Tue,2017,6,20,08,51,04,citystate,atlanta,ga,33.7489954,-84.3879824,4213683334,877086385496260609,0,1
Tue,2017,6,20,08,50,57,citystate,atlanta,ga,33.7489954,-84.3879824,18820518,877086355809067009,0,1
Tue,2017,6,20,08,50,51,citystate,atlanta,ga,33.7489954,-84.3879824,18820518,877086333319217152,0,1
Tue,2017,6,20,08,49,30,knowncity,charlotte,unk,35.23,-80.84,434921339,87708599301018009,0,1
Tue,2017,6,20,08,47,16,citystate,atlanta,ga,33.7489954,-84.3879824,874215235,877085427584430085,0,1
Tue,2017,6,20,08,46,02,citystate,atlanta,ga,33.7489954,-84.3879824,189689466,877085118225145856,0,1
Tue,2017,6,20,08,45,28,citystate,atlanta,ga,33.7489954,-84.3879824,372314818,877084975094484992,0,1
Tue,2017,6,20,08,44,36,citystate,oakland,ca,37.8043722,-122.2708026,1954980553,877084757162692612,0,1
Tue,2017,6,20,08,43,00,citystate,charlotte,nc,35.2270869,-80.8431268,2310710190,877084355767799808,0,1
Tue,2017,6,20,08,37,17,citystate,atlanta,ga,33.7489954,-84.3879824,154622596,877082917746466816,0,1
Tue,2017,6,20,08,37,17,knowncity,atlanta,unk,33.75,-84.39,67653749,87708291770454425,0,1
Tue,2017,6,20,08,37,17,citystate,atlanta,ga,33.7489954,-84.3879824,1636462790,877082917633241093,0,1
Tue,2017,6,20,08,34,30,citystate,charlotte,nc,35.2270869,-80.8431268,2310710190,877082216005873664,0,1
Tue,2017,6,20,08,34,28,citystate,atlanta,ga,33.7489954,-84.3879824,93059585,877082207231385600,0,1
Tue,2017,6,20,08,17,35,citystate,washington,dc,38.8951118,-77.0363658,128832535,877077958057500672,0,1
Tue,2017,6,20,08,17,25,citystate,charlotte,nc,35.2270869,-80.8431268,2310710190,877077918123536385,0,1
Tue,2017,6,20,08,05,55,citystate,fremont,ca,38.6765706,-121.6349597,1901318077,877075023118434304,0,1
Tue,2017,6,20,08,01,29,citystate,york,pa,39.9625984,-76.727745,9544952,877073908998033408,0,1
Tue,2017,6,20,07,53,35,citystate,lakewood,co,39.7047095,-105.0813734,1934582438,877071920939888641,0,1
Tue,2017,6,20,07,45,32,citystate,brooklyn,ny,40.6501038,-73.9495823,3899901603,877069894554185728,0,1
Tue,2017,6,20,07,40,53,citystate,charlotte,nc,35.2270869,-80.8431268,106229637,877068723441586177,0,1
Tue,2017,6,20,07,15,16,citystate,alexandria,va,36.7713889,-76.1977778,1837942555,877062278616690688,0,1
Tue,2017,6,20,07,00,15,citystate,lexington,ky,37.9886892,-84.4777153,1935159397,877058499007713280,0,1
Tue,2017,6,20,06,49,35,failure,NA,NA,NA,NA,45261535,87705581343662080,0,1
Tue,2017,6,20,06,17,56,citystate,allentown,pa,40.6084305,-75.4901833,18794633,877047848159858688,0,1
Tue,2017,6,20,06,11,54,citystate,fairfield,ca,38.2493581,-122.0399663,1897811946,877046330807513088,0,1
Tue,2017,6,20,05,32,54,failure,NA,NA,NA,NA,835743206,87703651376627712,0,1
Tue,2017,6,20,04,56,50,knowncity,atlanta,unk,33.75,-84.39,299984207,87702743906251980,0,1
Tue,2017,6,20,04,21,53,citystate,abingdon,va,36.7098335,-81.9773482,45639349,877018643166633984,0,1
Tue,2017,6,20,04,12,32,citystate,lancaster,ca,34.6980406,-118.1367393,2181346951,877016290350813185,0,1
Tue,2017,6,20,04,04,35,failure,NA,NA,NA,NA,3221928746,87701428803203481,0,1
Tue,2017,6,20,03,54,39,failure,NA,NA,NA,NA,78110149,87701179193876070,0,1
Tue,2017,6,20,03,50,04,citystate,pittsburgh,pa,40.4406248,-79.9958864,411648225,877010637452320768,0,1
Tue,2017,6,20,03,14,45,failure,NA,NA,NA,NA,78110149,87700174728951808,0,1
Tue,2017,6,20,03,09,58,knowncity,boston,unk,42.35,-71.06,297957512,87700054461898342,0,1
Tue,2017,6,20,02,54,41,failure,NA,NA,NA,NA,78110149,87699669823250022,0,1
Tue,2017,6,20,02,16,58,failure,NA,NA,NA,NA,854699713911808003,87698720642192588,0,1
Tue,2017,6,20,01,44,51,failure,NA,NA,NA,NA,83097520,87697912605333913,0,1
Tue,2017,6,20,01,40,41,citystate,staunton,va,38.149576,-79.0716958,1390426512,876978076932091904,0,1
Tue,2017,6,20,00,52,26,citystate,new haven,ct,41.3081527,-72.9281578,550957683,876965935365664769,0,1
Tue,2017,6,20,00,50,45,failure,NA,NA,NA,NA,786754596920299524,87696551059998310,0,1
Tue,2017,6,20,00,36,41,citystate,new haven,ct,41.3081527,-72.9281578,34956062,876961970120994816,0,1
Tue,2017,6,20,00,34,39,failure,NA,NA,NA,NA,78110149,87696146028242534,0,1
Tue,2017,6,20,00,30,33,failure,NA,NA,NA,NA,17288391,87696042626475622,0,1
Tue,2017,6,20,00,26,35,citystate,cresskill,nj,40.9414874,-73.9593041,55441301,876959428758695936,0,1
Tue,2017,6,20,00,24,48,failure,NA,NA,NA,NA,78110149,87695897826946662,0,1
Tue,2017,6,20,00,18,30,citystate,bethany,ct,41.4217637,-72.9970496,2784760638,876957396232527880,0,1
Mon,2017,6,19,23,58,23,citystate,cresskill,nj,40.9414874,-73.9593041,55441301,876952331623026689,0,1
Mon,2017,6,19,23,57,22,citystate,new haven,ct,41.3081527,-72.9281578,34956062,876952075783077888,0,1
Mon,2017,6,19,23,52,58,citystate,boston,ma,42.3584308,-71.0597732,2866005550,876950968532959232,0,1
Mon,2017,6,19,23,50,49,geo,unk,unk,41.320864,-72.88911,97034575,87695042828553421,0,1
Mon,2017,6,19,23,50,49,geo,unk,unk,41.320864,-72.88911,97036677,87695042822692455,0,1
Mon,2017,6,19,23,46,04,citystate,rocky hill,ct,41.6648216,-72.6392587,29008249,876949231428399106,0,1
Mon,2017,6,19,23,42,42,citystate,branford,ct,41.2795414,-72.8150989,16811510,876948385101733889,0,1
Mon,2017,6,19,23,40,00,failure,NA,NA,NA,NA,19201818,87694770586775142,0,1
Mon,2017,6,19,23,37,30,citystate,hartford,ct,41.7637111,-72.6850932,9627102,876947076227244032,0,1
Mon,2017,6,19,23,32,31,citystate,elk grove,ca,38.4087993,-121.3716178,1894737398,876945822021287936,0,1
Mon,2017,6,19,23,31,04,knowncity,new haven ct usa,unk,41.31,-72.92,14262811,87694545513294643,0,1
Mon,2017,6,19,23,28,24,citystate,rocky hill,ct,41.6648216,-72.6392587,29008249,876944785843658753,0,1
Mon,2017,6,19,23,27,02,citystate,boston,ma,42.3584308,-71.0597732,2866005550,876944442762121216,0,1
Mon,2017,6,19,23,25,24,failure,NA,NA,NA,NA,22306712,87694403218170265,0,1
Mon,2017,6,19,23,24,34,citystate,binghamton,ny,42.0986867,-75.9179738,844179382226878464,876943823087206404,0,1
Mon,2017,6,19,23,21,50,citystate,new haven,ct,41.3081527,-72.9281578,1487871164,876943133589860353,0,1
Mon,2017,6,19,23,18,47,citystate,new haven,ct,41.3081527,-72.9281578,1487871164,876942367143624707,0,1
Mon,2017,6,19,23,16,50,failure,NA,NA,NA,NA,78110149,87694187375086796,0,1
Mon,2017,6,19,23,14,11,citystate,pennsauken,nj,39.9562238,-75.0579502,806196370826727424,876941209767432192,0,1
Mon,2017,6,19,23,11,06,geo,unk,unk,41.320864,-72.88911,97036677,87694043077193318,0,1
Mon,2017,6,19,23,11,06,geo,unk,unk,41.320864,-72.88911,97034575,87694043075510272,0,1
Mon,2017,6,19,22,55,03,citystate,mobile,al,30.6943566,-88.0430541,767771022997196800,876936393943076865,0,1
Mon,2017,6,19,22,54,48,failure,NA,NA,NA,NA,78110149,87693633169544806,0,1
Mon,2017,6,19,22,53,52,citystate,shongaloo,la,32.9415284,-93.2987799,18643962,876936096348872704,0,1
Mon,2017,6,19,22,53,20,knowncity,philadelphia,unk,39.95,-75.17,738543752042708994,87693596132162355,0,1
Mon,2017,6,19,22,52,46,failure,NA,NA,NA,NA,78110149,87693581907600179,0,1
Mon,2017,6,19,22,27,23,geo,unk,unk,42.331427,-83.0457538,2571483007,87692942923823513,0,1
Mon,2017,6,19,22,26,56,geo,unk,unk,41.751552,-72.702601,95698481,87692931579486208,0,1
Mon,2017,6,19,22,26,56,geo,unk,unk,41.751552,-72.702601,97036677,87692931556836966,0,1
Mon,2017,6,19,22,20,24,knowncity,st louis mo,unk,38.63,-90.2,3245586727,87692767235340697,0,1
Mon,2017,6,19,22,20,07,knowncity,atlanta,unk,33.75,-84.39,1533260394,87692760199812710,0,1
Mon,2017,6,19,22,07,49,geo,unk,unk,41.751552,-72.702601,97036677,87692450839695360,0,1
Mon,2017,6,19,22,07,49,geo,unk,unk,41.751552,-72.702601,95698481,87692450830061568,0,1
Mon,2017,6,19,22,01,45,citystate,hartford,ct,41.7637111,-72.6850932,262700839,876922980252745728,0,1
Mon,2017,6,19,21,59,19,geo,unk,unk,41.751552,-72.702601,97036677,87692236959983206,0,1
Mon,2017,6,19,21,59,19,geo,unk,unk,41.751552,-72.702601,95698481,87692236957467034,0,1
Mon,2017,6,19,21,57,29,geo,unk,unk,41.751552,-72.702601,95698481,87692190703929344,0,1
Mon,2017,6,19,21,57,29,geo,unk,unk,41.751552,-72.702601,97036677,87692190684221849,0,1
Mon,2017,6,19,21,56,30,failure,NA,NA,NA,NA,83097520,87692165922314240,0,1
Mon,2017,6,19,21,55,08,failure,NA,NA,NA,NA,1195457419,87692131419125760,0,1
Mon,2017,6,19,21,54,13,citystate,carrollton,ga,33.5801103,-85.0766113,3009867001,876921085488488449,0,1
Mon,2017,6,19,21,53,56,citystate,binghamton,ny,42.0986867,-75.9179738,829484613240254465,876921010930327552,0,1
Mon,2017,6,19,21,51,05,failure,NA,NA,NA,NA,78110149,87692029598207181,0,1
Mon,2017,6,19,21,49,09,citystate,binghamton,ny,42.0986867,-75.9179738,40887490,876919807664283648,0,1
Mon,2017,6,19,21,48,53,failure,NA,NA,NA,NA,78110149,87691974057654272,0,1
Mon,2017,6,19,21,46,19,geo,unk,unk,42.492786,-92.3425775,149711487,87691909742184448,0,1
Mon,2017,6,19,21,45,53,failure,NA,NA,NA,NA,106470258,87691898610933350,0,1
Mon,2017,6,19,21,44,59,citystate,mobile,al,30.6943566,-88.0430541,36406095,876918760564596736,0,1
Mon,2017,6,19,21,44,50,citystate,oakland,ca,37.8043722,-122.2708026,1954980553,876918724372070400,0,1
Mon,2017,6,19,21,44,20,citystate,tucker,ga,33.8545479,-84.2171424,69141559,876918595888046081,0,1
Mon,2017,6,19,21,43,37,failure,NA,NA,NA,NA,34507301,87691841662768332,0,1
Mon,2017,6,19,21,24,20,geo,unk,unk,37.2295733,-80.4139393,24649348,87691356397717504,0,1
Mon,2017,6,19,21,20,26,citystate,birmingham,al,33.5206608,-86.80249,2530868804,876912580866056194,0,1
Mon,2017,6,19,21,20,13,citystate,montgomery,al,32.3668052,-86.2999689,790969278837161984,876912528781066240,0,1
Mon,2017,6,19,21,12,16,citystate,atlanta,ga,33.7489954,-84.3879824,874215235,876910527678730241,0,1
Mon,2017,6,19,21,11,30,citystate,fairfield,ca,38.2493581,-122.0399663,1897811946,876910333801222144,0,1
Mon,2017,6,19,21,10,10,failure,NA,NA,NA,NA,38106309,87690999813086822,0,1
Mon,2017,6,19,21,07,28,citystate,atlanta,ga,33.7489954,-84.3879824,372314818,876909319383654400,0,1
Mon,2017,6,19,21,06,04,failure,NA,NA,NA,NA,2905729745,87690896589610598,0,1
Mon,2017,6,19,21,04,38,citystate,tucker,ga,33.8545479,-84.2171424,69141559,876908604628115456,0,1
Mon,2017,6,19,21,03,50,citystate,vallejo,ca,38.1040864,-122.2566367,2168633468,876908403016310784,0,1
Mon,2017,6,19,21,02,58,citystate,old westbury,ny,40.7887113,-73.5995717,112481891,876908187806556160,0,1
Mon,2017,6,19,20,59,28,citystate,mount juliet,tn,36.200055,-86.5186054,19326297,876907306688139264,0,1
Mon,2017,6,19,20,52,44,failure,NA,NA,NA,NA,760663224605966336,87690561286041191,0,1
Mon,2017,6,19,20,42,30,citystate,durham,nc,35.9940329,-78.898619,1891289808,876903034000994304,0,1
Mon,2017,6,19,20,42,23,failure,NA,NA,NA,NA,25076062,87690300539570585,0,1
Mon,2017,6,19,20,42,09,citystate,atlanta,ga,33.7489954,-84.3879824,154622596,876902949708017666,0,1
Mon,2017,6,19,20,42,09,citystate,atlanta,ga,33.7489954,-84.3879824,1636462790,876902949447847936,0,1
Mon,2017,6,19,20,42,09,knowncity,atlanta,unk,33.75,-84.39,67653749,87690294939349401,0,1
Mon,2017,6,19,20,42,01,knowncity,atlanta,unk,33.75,-84.39,67653749,87690291415295590,0,1
Mon,2017,6,19,20,38,56,citystate,lomira,wi,43.591382,-88.443713,88758842,876902136575078400,0,1
Mon,2017,6,19,20,28,15,knowncity,new haven ct usa,unk,41.31,-72.92,14262811,87689945045057126,0,1
Mon,2017,6,19,20,05,12,citystate,hartford,ct,41.7637111,-72.6850932,9627102,876893648943710210,0,1
Mon,2017,6,19,19,50,21,failure,NA,NA,NA,NA,3031331560,87688991098429030,0,1
Mon,2017,6,19,19,47,15,failure,NA,NA,NA,NA,2905729745,87688913099472486,0,1
Mon,2017,6,19,19,43,47,failure,NA,NA,NA,NA,24620525,87688825787065139,0,1
Mon,2017,6,19,19,41,41,citystate,tolland,ct,41.8714865,-72.3686931,1702257122,876887730139127809,0,1
Mon,2017,6,19,19,34,51,citystate,independence,mo,39.0911161,-94.4155068,1927632066,876886011544043521,0,1
Mon,2017,6,19,19,31,24,knowncity,nyc,unk,40.72,-74,79162897,87688514438427033,0,1
Mon,2017,6,19,19,30,40,knowncity,madison,unk,43.07,-89.4,352719904,87688495779647897,0,1
Mon,2017,6,19,19,30,11,knowncity,nyc,unk,40.72,-74,79162897,87688483623715225,0,1
Mon,2017,6,19,19,25,11,failure,NA,NA,NA,NA,833261196,87688358043736473,0,1
Mon,2017,6,19,19,13,25,geo,unk,unk,41.882831,-72.318867,97036677,87688061907838156,0,1
Mon,2017,6,19,19,13,25,geo,unk,unk,41.882831,-72.318867,95698481,87688061907419545,0,1
Mon,2017,6,19,19,09,29,citystate,cambridge,ma,42.375097,-71.1056079,1865129232,876879628023074816,0,1
Mon,2017,6,19,18,34,51,citystate,denver,co,39.7391536,-104.9847034,289538045,876870910128664576,0,1
Mon,2017,6,19,18,31,24,failure,NA,NA,NA,NA,864990162333433857,87687004204603801,0,1
Mon,2017,6,19,18,29,30,citystate,antioch,ca,38.0049214,-121.805789,1851975906,876869566311411713,0,1
Mon,2017,6,19,18,29,17,geo,unk,unk,34.0,-81.04,23504921,87686950948255744,0,1
Mon,2017,6,19,18,26,55,geo,unk,unk,38.8402805,-97.6114237,149399057,87686891410109235,0,1
Mon,2017,6,19,18,23,11,failure,NA,NA,NA,NA,3439129978,87686797423744204,0,1
Mon,2017,6,19,17,59,42,geo,unk,unk,38.9517053,-92.3340724,149735467,87686206669853900,0,1
Mon,2017,6,19,17,58,06,failure,NA,NA,NA,NA,279937713,87686166476274892,0,1
Mon,2017,6,19,17,55,48,citystate,reading,pa,40.3356483,-75.9268747,16408067,876861083218313216,0,1
Mon,2017,6,19,17,46,17,failure,NA,NA,NA,NA,858403350,87685869076633600,0,1
Mon,2017,6,19,17,44,31,citystate,oakland,ca,37.8043722,-122.2708026,1954980553,876858244148473856,0,1
Mon,2017,6,19,17,41,47,citystate,atlanta,ga,33.7489954,-84.3879824,1951832702,876857555196289025,0,1
Mon,2017,6,19,17,33,34,failure,NA,NA,NA,NA,2346577063,87685548783223193,0,1
Mon,2017,6,19,17,32,07,citystate,harrisonburg,va,38.4495688,-78.8689156,25301987,876855125578592257,0,1
Mon,2017,6,19,17,32,07,citystate,harrisonburg,va,38.4495688,-78.8689156,145264916,876855125486309376,0,1
Mon,2017,6,19,17,32,06,citystate,harrisonburg,va,38.4495688,-78.8689156,729058261,876855121887604736,0,1
Mon,2017,6,19,17,29,05,geo,unk,unk,40.1186944,-74.9304596,23498566,87685435982851276,0,1
Mon,2017,6,19,17,27,18,knowncity,austin,unk,30.25,-97.75,2248282524,87685391034610893,0,1
Mon,2017,6,19,17,26,42,knowncity,dallas  ft worth,unk,32.78,-96.8,25234931,87685375983764684,0,1
Mon,2017,6,19,17,22,10,citystate,richmond,ca,37.9357576,-122.3477486,2151074694,876852619117043712,0,1
Mon,2017,6,19,17,21,43,geo,unk,unk,39.1031182,-84.5120196,23504195,87685250667595776,0,1
Mon,2017,6,19,17,19,11,citystate,manchester,nh,42.9956397,-71.4547891,1941906266,876851868672172033,0,1
Mon,2017,6,19,17,17,07,failure,NA,NA,NA,NA,33923198,87685134787802317,0,1
Mon,2017,6,19,17,03,36,geo,unk,unk,38.9181671,-78.1944446,129811956,87684794820993843,0,1
Mon,2017,6,19,17,00,49,citystate,lexington,ky,37.9886892,-84.4777153,1935159397,876847247320907779,0,1
Mon,2017,6,19,16,44,48,failure,NA,NA,NA,NA,83097520,87684321863319142,0,1
Mon,2017,6,19,16,42,27,failure,NA,NA,NA,NA,393641514,87684262726987366,0,1
Mon,2017,6,19,16,40,24,knowncity,philadelphia,unk,39.95,-75.17,3250877384,87684211054836531,0,1
Mon,2017,6,19,16,33,35,failure,NA,NA,NA,NA,199662147,87684039407562342,0,1
Mon,2017,6,19,16,28,36,failure,NA,NA,NA,NA,87275826,87683913821294182,0,1
Mon,2017,6,19,16,28,02,failure,NA,NA,NA,NA,2163665221,87683899603851673,0,1
Mon,2017,6,19,16,17,12,geo,unk,unk,42.8820351,-78.8099472,23513237,87683626895655731,0,1
Mon,2017,6,19,16,16,49,citystate,sunnyvale,ca,37.3688301,-122.0363496,2166747774,876836172860928001,0,1
Mon,2017,6,19,16,08,42,citystate,atlanta,ga,33.7489954,-84.3879824,270142533,876834132952846339,0,1
Mon,2017,6,19,16,06,41,failure,NA,NA,NA,NA,87275826,87683362633119744,0,1
Mon,2017,6,19,16,02,28,citystate,lexington,ky,37.9886892,-84.4777153,325136480,876832565214236672,0,1
Mon,2017,6,19,15,59,30,citystate,gilbert,az,33.3528264,-111.789027,1904568907,876831815000088576,0,1
Mon,2017,6,19,15,59,09,geo,unk,unk,37.1298517,-80.4089389,24649348,87683173012817510,0,1
Mon,2017,6,19,15,45,28,failure,NA,NA,NA,NA,199662147,87682828305219993,0,1
Mon,2017,6,19,15,40,54,geo,unk,unk,45.5060682,-91.738225,148871582,87682713645509836,0,1
Mon,2017,6,19,15,33,48,geo,unk,unk,43.0962143,-79.0377388,23513237,87682535051633459,0,1
Mon,2017,6,19,15,28,30,citystate,manchester,nh,42.9956397,-71.4547891,1941906266,876824015381430273,0,1
Mon,2017,6,19,15,20,24,failure,NA,NA,NA,NA,73133582,87682197872387686,0,1
Mon,2017,6,19,15,18,18,failure,NA,NA,NA,NA,138793814,87682144756559872,0,1
Mon,2017,6,19,15,17,23,failure,NA,NA,NA,NA,486053292,87682121903470592,0,1
Mon,2017,6,19,15,13,35,failure,NA,NA,NA,NA,732600474105339904,87682026253211648,0,1
Mon,2017,6,19,15,12,42,geo,unk,unk,37.7343004,-79.3539238,24649348,87682004106437017,0,1
Mon,2017,6,19,15,05,58,knowncity,boston,unk,42.35,-71.06,16334139,87681834274464563,0,1
Mon,2017,6,19,14,55,14,failure,NA,NA,NA,NA,1081031708,87681564239297331,0,1
Mon,2017,6,19,14,54,08,failure,NA,NA,NA,NA,139413731,87681536648751513,0,1
Mon,2017,6,19,14,50,23,geo,unk,unk,43.1706128,-78.6903098,23513237,87681442162384077,0,1
Mon,2017,6,19,14,50,22,geo,unk,unk,40.5773266,-74.2282005,500200938,87681441995039539,0,1
Mon,2017,6,19,14,40,53,geo,unk,unk,40.7725485,-74.2120629,500200938,87681203194011238,0,1
Mon,2017,6,19,14,29,04,knowncity,new york city,unk,40.72,-74,9763482,87680906031370649,0,1
Mon,2017,6,19,14,26,18,geo,unk,unk,37.7840208,-79.4428157,24649348,87680836301463552,0,1
Mon,2017,6,19,14,17,33,citystate,washington,dc,38.8951118,-77.0363658,128832535,876806159243653120,0,1
Mon,2017,6,19,14,15,29,citystate,alexandria,va,36.7713889,-76.1977778,1837942555,876805640378867712,0,1
Mon,2017,6,19,14,05,30,citystate,brooklyn,ny,40.6501038,-73.9495823,3899901603,876803127084806145,0,1
Mon,2017,6,19,14,05,29,citystate,fremont,ca,38.6765706,-121.6349597,1901318077,876803122332663809,0,1
Mon,2017,6,19,14,00,48,failure,NA,NA,NA,NA,302223365,87680194303269273,0,1
Mon,2017,6,19,13,56,08,geo,unk,unk,39.2681136,-84.4132746,23504195,87680077060297113,0,1
Mon,2017,6,19,13,50,55,failure,NA,NA,NA,NA,727646176888115201,87679945677519667,0,1
Mon,2017,6,19,13,44,27,citystate,charlotte,nc,35.2270869,-80.8431268,106229637,876797831650185216,0,1
Mon,2017,6,19,13,39,53,geo,unk,unk,37.3172783,-79.8912813,24649348,87679667926083993,0,1
Mon,2017,6,19,13,38,07,citystate,charleston,wv,38.3498195,-81.6326235,32444366,876796236711567361,0,1
Mon,2017,6,19,13,20,09,citystate,woodstock,ga,34.1014873,-84.5193754,90903200,876791713968345092,0,1
Mon,2017,6,19,13,17,05,geo,unk,unk,42.5247555,-83.5363268,151161610,87679094347872665,0,1
Mon,2017,6,19,13,14,33,citystate,woodstock,ga,34.1014873,-84.5193754,71042225,876790304690626561,0,1
Mon,2017,6,19,13,07,22,failure,NA,NA,NA,NA,774168576,87678849990260326,0,1
Mon,2017,6,19,13,05,46,citystate,washington,dc,38.8951118,-77.0363658,332254408,876788096481861632,0,1
Mon,2017,6,19,12,55,46,citystate,washington,dc,38.8951118,-77.0363658,2170540741,876785578624393217,0,1
Mon,2017,6,19,12,47,00,citystate,mobile,al,30.6943566,-88.0430541,876380412,876783373066358784,0,1
Mon,2017,6,19,12,46,47,citystate,mobile,al,30.6943566,-88.0430541,876380412,876783317395398656,0,1
Mon,2017,6,19,12,46,36,failure,NA,NA,NA,NA,87275826,87678327253727232,0,1
Mon,2017,6,19,12,33,46,citystate,toledo,oh,41.6639383,-83.555212,331819041,876780041694199808,0,1
Mon,2017,6,19,12,29,25,citystate,charleston,wv,38.3498195,-81.6326235,32444366,876778946158874624,0,1
Mon,2017,6,19,12,27,03,failure,NA,NA,NA,NA,284589616,87677835223691264,0,1
Mon,2017,6,19,12,22,04,citystate,chattanooga,tn,35.0456297,-85.3096801,114927225,876777099247337473,0,1
Mon,2017,6,19,12,21,25,citystate,charleston,wv,38.3498195,-81.6326235,460584948,876776932398039041,0,1
Mon,2017,6,19,12,11,06,failure,NA,NA,NA,NA,297609800,87677433662712627,0,1
Mon,2017,6,19,12,07,52,citystate,charleston,wv,38.3498195,-81.6326235,25903919,876773524710596612,0,1
Mon,2017,6,19,12,04,18,citystate,philadelphia,pa,39.952335,-75.163789,479944064,876772628014518273,0,1
Mon,2017,6,19,12,04,08,knowncity,philadelphia,unk,39.95,-75.17,57976284,87677258302213324,0,1
Mon,2017,6,19,11,57,04,citystate,charleston,wv,38.3498195,-81.6326235,460584948,876770807950848000,0,1
Mon,2017,6,19,11,55,30,citystate,charleston,wv,38.3498195,-81.6326235,25903919,876770411521998849,0,1
Mon,2017,6,19,11,55,10,citystate,philadelphia,pa,39.952335,-75.163789,14787713,876770329749843968,0,1
Mon,2017,6,19,11,35,39,citystate,charleston,wv,38.3498195,-81.6326235,25903919,876765415300632581,0,1
Mon,2017,6,19,11,35,28,citystate,san francisco,ca,37.7749295,-122.4194155,2153372276,876765372392894464,0,1
Mon,2017,6,19,11,34,05,citystate,new york,ny,40.7142691,-74.0059729,15864446,876765020524343297,0,1
Mon,2017,6,19,11,12,04,citystate,columbia,sc,34.0007104,-81.0348144,1879945770,876759481044144128,0,1
Mon,2017,6,19,11,11,05,citystate,nashville,tn,36.1658899,-86.7844432,4236832835,876759234523783168,0,1
Mon,2017,6,19,10,51,35,failure,NA,NA,NA,NA,485784892,87675432795999846,0,1
Mon,2017,6,19,10,49,25,failure,NA,NA,NA,NA,2506122888,87675378273821900,0,1
Mon,2017,6,19,10,32,23,citystate,elk grove,ca,38.4087993,-121.3716178,1894737398,876749496675422208,0,1
Mon,2017,6,19,10,20,40,citystate,nashville,tn,36.1658899,-86.7844432,173853973,876746544623607808,0,1
Mon,2017,6,19,10,19,30,citystate,hazleton,pa,40.9584181,-75.9746472,2409865824,876746251118792704,0,1
Mon,2017,6,19,10,09,42,citystate,cambridge,ma,42.375097,-71.1056079,1865129232,876743786851966976,0,1
Mon,2017,6,19,10,05,03,knowncity,miami,unk,25.78,-80.22,2274962845,87674261498425344,0,1
